Ensembl.ID	ENTREZ.ID	GeneSymbol	log2FC	pvalue
ENSG00000111254	10566	AKAP3	0.177496502	0.300865961
ENSG00000111261	54682	MANSC1	-0.003399277	0.977081153
ENSG00000111266	80824	DUSP16	-0.137867572	0.20714546
ENSG00000111269	1389	CREBL2	-0.054770923	0.361892584
ENSG00000111271	80724	ACAD10	-0.120158683	0.201630476
ENSG00000111275	217	ALDH2	0.119070111	0.262856634
ENSG00000111276	1027	CDKN1B	0.084630807	0.090248491
ENSG00000111291	55507	GPRC5D	-0.04914672	0.860380731
ENSG00000111300	80018	NAA25	-0.128915772	0.036605522
ENSG00000111319	6337	SCNN1A	0.164454196	0.435783422
ENSG00000111321	4055	LTBR	-0.033222844	0.746951698
ENSG00000111325	79676	OGFOD2	0.159977098	0.175861113
ENSG00000111328	8099	CDK2AP1	0.247985326	0.022046371
ENSG00000111331	4940	OAS3	0.548958488	0.000790952
ENSG00000111335	4939	OAS2	0.882263952	0.0000638
ENSG00000111341	4256	MGP	0.810441196	0.002977044
ENSG00000111344	8437	RASAL1	0.474680643	0.014105059
ENSG00000111348	397	ARHGDIB	0.298275313	0.180595434
ENSG00000111358	2967	GTF2H3	0.032009894	0.596714612
ENSG00000111361	1967	EIF2B1	-0.014472975	0.671271908
ENSG00000111364	57696	DDX55	-0.118865884	0.051094366
ENSG00000111371	81539	SLC38A1	-0.021760682	0.822380784
ENSG00000111412	79794	C12orf49	0.054305129	0.568154555
ENSG00000111424	7421	VDR	-0.159374731	0.272530784
ENSG00000111432	11211	FZD10	0.685626455	0.021831291
ENSG00000111445	5985	RFC5	0.013465571	0.858588106
ENSG00000111450	2054	STX2	0.297154916	0.0981157
ENSG00000111481	22818	COPZ1	0.028245615	0.626597966
ENSG00000111490	23329	TBC1D30	-0.132030238	0.261228775
ENSG00000111530	55832	CAND1	-0.054543011	0.339217443
ENSG00000111537	3458	IFNG	3.298239838	0.0000000000163
ENSG00000111540	5869	RAB5B	0.10784088	0.173454032
ENSG00000111554	56890	MDM1	-0.002854142	0.975297141
ENSG00000111581	57122	NUP107	0.06087568	0.354923509
ENSG00000111596	4848	CNOT2	-0.032717899	0.39144723
ENSG00000111602	8914	TIMELESS	0.127560321	0.239939825
ENSG00000111605	11052	CPSF6	-0.052204092	0.192070139
ENSG00000111615	11103	KRR1	-0.053599865	0.325249243
ENSG00000111639	51258	MRPL51	0.046940563	0.48431887
ENSG00000111640	2597	GAPDH	0.225251164	0.009697133
ENSG00000111641	4839	NOP2	-0.115988387	0.262794695
ENSG00000111642	1108	CHD4	-0.138806016	0.009043839
ENSG00000111644	84519	ACRBP	0.111556437	0.457490612
ENSG00000111647	23074	UHRF1BP1L	0.065207552	0.403861286
ENSG00000111652	50813	COPS7A	0.145159053	0.005002596
ENSG00000111653	51147	ING4	-0.028592966	0.698713468
ENSG00000111664	2784	GNB3	0.496028799	0.089340018
ENSG00000111665	83461	CDCA3	0.191700681	0.206706984
ENSG00000111666	56994	CHPT1	-0.273459726	0.06548672
ENSG00000111667	8078	USP5	0.01201087	0.816808157
ENSG00000111669	7167	TPI1	0.104697946	0.233748399
ENSG00000111670	79158	GNPTAB	-0.043703359	0.657209929
ENSG00000111671	84727	SPSB2	-0.041123588	0.730299379
ENSG00000111674	2026	ENO2	0.287317455	0.13630047
ENSG00000111676	1822	ATN1	-0.025388964	0.670778486
ENSG00000111678	113246	C12orf57	-0.016959694	0.879915425
ENSG00000111679	5777	PTPN6	0.16386407	0.270679785
ENSG00000111684	10162	LPCAT3	-0.158022939	0.251901813
ENSG00000111696	51559	NT5DC3	-0.14357816	0.2815672
ENSG00000111701	339	APOBEC1	-0.5328328	0.152393998
ENSG00000111707	64426	SUDS3	-0.115588059	0.033076111
ENSG00000111711	51026	GOLT1B	0.23800219	0.003496834
ENSG00000111716	3945	LDHB	0.155450339	0.392964292
ENSG00000111725	5564	PRKAB1	-0.05792059	0.534086086
ENSG00000111726	55907	CMAS	0.087985245	0.465298111
ENSG00000111727	29915	HCFC2	0.048610754	0.52327041
ENSG00000111728	6489	ST8SIA1	-0.036583525	0.884544962
ENSG00000111729	50856	CLEC4A	0.909977459	0.000333156
ENSG00000111731	9847	C2CD5	-0.060189793	0.424847174
ENSG00000111732	57379	AICDA	-0.339998186	0.543342972
ENSG00000111737	11021	RAB35	0.108394219	0.049942739
ENSG00000111752	1911	PHC1	0.121622151	0.487178606
ENSG00000111775	1337	COX6A1	0.040505971	0.82050872
ENSG00000111785	55188	RIC8B	-0.013182444	0.796180902
ENSG00000111786	8683	SRSF9	0.06460727	0.23781358
ENSG00000111790	26127	FGFR1OP2	0.006988972	0.901785561
ENSG00000111796	3820	KLRB1	0.022736671	0.899460328
ENSG00000111799	1303	COL12A1	1.616307187	0.0000161
ENSG00000111801	10384	BTN3A3	0.575090602	0.000101802
ENSG00000111802	51567	TDP2	0.015410054	0.930141439
ENSG00000111816	2444	FRK	-0.153703668	0.340410037
ENSG00000111817	29940	DSE	0.555302101	0.014268653
ENSG00000111832	51389	RWDD1	-0.096765657	0.016229015
ENSG00000111843	51522	TMEM14C	-0.039097486	0.576636843
ENSG00000111845	55003	PAK1IP1	-0.105972048	0.197764415
ENSG00000111846	2651	GCNT2	-0.402949234	0.027024975
ENSG00000111850	57150	SMIM8	-0.217157941	0.02569255
ENSG00000111859	4739	NEDD9	-0.030845611	0.780831189
ENSG00000111860	387119	CEP85L	-0.099437756	0.656667423
ENSG00000111863	84830	ADTRP	0.352112931	0.025933095
ENSG00000111875	25842	ASF1A	-0.112683612	0.055141819
ENSG00000111877	254394	MCM9	-0.121094468	0.046900091
ENSG00000111879	79632	FAM184A	-0.176425303	0.354595117
ENSG00000111880	8732	RNGTT	0.08153481	0.415897594
ENSG00000111885	4121	MAN1A1	-0.060381445	0.653524389
ENSG00000111897	57515	SERINC1	-0.087967076	0.254677663
ENSG00000111906	51020	HDDC2	-0.112133138	0.033800208
ENSG00000111907	7164	TPD52L1	-0.002457591	0.9833916
ENSG00000111911	135114	HINT3	-0.016093241	0.816380598
ENSG00000111912	135112	NCOA7	0.85548698	0.0000231
ENSG00000111961	23328	SASH1	0.05675675	0.539428136
ENSG00000111962	10090	UST	-0.165159487	0.291352023
ENSG00000112029	26271	FBXO5	0.086057797	0.377045416
ENSG00000112031	54516	MTRF1L	-0.1019609	0.245422257
ENSG00000112033	5467	PPARD	0.024740489	0.841596633
ENSG00000112039	2178	FANCE	-0.088748382	0.149172823
ENSG00000112062	1432	MAPK14	0.0176959	0.732807347
ENSG00000112078	222658	KCTD20	0.071145438	0.334079586
ENSG00000112079	11329	STK38	-0.082210907	0.274722953
ENSG00000112081	6428	SRSF3	-0.047511417	0.42070481
ENSG00000112096	6648	SOD2	0.84578087	0.000579838
ENSG00000112110	29074	MRPL18	0.004809986	0.94374607
ENSG00000112115	3605	IL17A	4.385687043	0.0000000000000153
ENSG00000112118	4172	MCM3	0.007866634	0.933452495
ENSG00000112130	9025	RNF8	-0.051834866	0.233905277
ENSG00000112137	221692	PHACTR1	0.172921034	0.553219504
ENSG00000112139	266727	MDGA1	0.466435247	0.146230212
ENSG00000112144	22858	ICK	0.004625253	0.956878946
ENSG00000112146	26268	FBXO9	0.010924806	0.759428378
ENSG00000112149	9308	CD83	0.368634544	0.258989238
ENSG00000112159	23195	MDN1	-0.331611943	0.000693361
ENSG00000112167	55776	SAYSD1	-0.064229814	0.198999569
ENSG00000112175	653	BMP5	-0.426746702	0.061284687
ENSG00000112182	60468	BACH2	-0.346744955	0.375338712
ENSG00000112183	221662	RBM24	-0.083589089	0.788319342
ENSG00000112186	10486	CAP2	-0.047742354	0.784245937
ENSG00000112195	79865	TREML2	1.159805077	0.009600783
ENSG00000112200	26036	ZNF451	-0.051813064	0.307502063
ENSG00000112208	9532	BAG2	0.241922455	0.212371349
ENSG00000112210	51715	RAB23	0.288828792	0.011724806
ENSG00000112212	222642	TSPO2	1.318388726	0.00265665
ENSG00000112214	9457	FHL5	0.701124802	0.008122318
ENSG00000112218	81491	GPR63	-0.088517004	0.639287901
ENSG00000112232	202559	KHDRBS2	-1.528522028	0.0000396
ENSG00000112234	26235	FBXL4	-0.147187347	0.047524883
ENSG00000112237	892	CCNC	0.114224692	0.055827534
ENSG00000112242	1871	E2F3	-0.011046453	0.904597904
ENSG00000112245	7803	PTP4A1	-0.006556483	0.965589053
ENSG00000112249	10973	ASCC3	0.100773465	0.24342972
ENSG00000112276	11149	BVES	0.156442503	0.473013813
ENSG00000112280	1297	COL9A1	-0.353728518	0.115531594
ENSG00000112282	9439	MED23	-0.088347815	0.161426964
ENSG00000112290	8936	WASF1	0.173892666	0.184797561
ENSG00000112293	2822	GPLD1	-0.14227407	0.476170017
ENSG00000112294	7915	ALDH5A1	-0.421184696	0.0002424
ENSG00000112299	8876	VNN1	1.199082811	0.001128132
ENSG00000112303	8875	VNN2	1.304698722	0.001171875
ENSG00000112304	55856	ACOT13	-0.082699873	0.477761163
ENSG00000112305	60682	SMAP1	0.028535732	0.742437778
ENSG00000112306	6206	RPS12	-0.061216874	0.489801424
ENSG00000112308	81688	C6orf62	0.064240344	0.162509261
ENSG00000112312	51053	GMNN	-0.182906959	0.081596732
ENSG00000112320	55084	SOBP	0.154428663	0.394323611
ENSG00000112335	8724	SNX3	0.020919268	0.660603505
ENSG00000112339	10767	HBS1L	0.04195918	0.389971845
ENSG00000112343	10475	TRIM38	0.064674498	0.417883109
ENSG00000112357	5191	PEX7	-0.006701863	0.944509199
ENSG00000112365	9841	ZBTB24	-0.164651574	0.035283464
ENSG00000112367	9896	FIG4	0.024686211	0.601896235
ENSG00000112378	64065	PERP	0.032577793	0.798858712
ENSG00000112394	117247	SLC16A10	-0.289248184	0.148109068
ENSG00000112406	51696	HECA	-0.046050743	0.583769853
ENSG00000112419	9749	PHACTR2	0.002198669	0.97462979
ENSG00000112425	7957	EPM2A	-0.114480791	0.177416563
ENSG00000112473	7922	SLC39A7	0.113955268	0.232006989
ENSG00000112486	1235	CCR6	0.326431447	0.309025808
ENSG00000112494	54346	UNC93A	-0.398145654	0.207071084
ENSG00000112511	5252	PHF1	0.126291106	0.191026597
ENSG00000112514	51596	CUTA	-0.07951952	0.245884337
ENSG00000112531	9444	QKI	0.175659223	0.371869432
ENSG00000112541	10846	PDE10A	0.634453765	0.023675312
ENSG00000112559	4188	MDFI	2.01306906	0.00000000343
ENSG00000112561	7942	TFEB	-0.140989159	0.245199099
ENSG00000112562	64094	SMOC2	0.243649177	0.134491833
ENSG00000112576	896	CCND3	0.193312012	0.080106768
ENSG00000112578	705	BYSL	-0.037153809	0.710157081
ENSG00000112584	84498	FAM120B	-0.081130777	0.177658892
ENSG00000112592	6908	TBP	-0.045321813	0.215777831
ENSG00000112599	2979	GUCA1B	-0.047842595	0.787316109
ENSG00000112619	5961	PRPH2	-0.140850305	0.470985049
ENSG00000112640	5528	PPP2R5D	-0.109419434	0.210756949
ENSG00000112651	51069	MRPL2	-0.026129064	0.740535721
ENSG00000112655	5754	PTK7	0.186108082	0.230184218
ENSG00000112658	6722	SRF	0.129774651	0.047107417
ENSG00000112659	23113	CUL9	0.049124277	0.435642982
ENSG00000112667	10591	DNPH1	0.037350936	0.786649692
ENSG00000112679	56940	DUSP22	0.139544319	0.109456809
ENSG00000112685	55770	EXOC2	0.021901331	0.690566978
ENSG00000112695	1347	COX7A2	0.08265797	0.460712746
ENSG00000112697	55754	TMEM30A	0.091058214	0.165598848
ENSG00000112699	2762	GMDS	0.349200103	0.011322377
ENSG00000112701	26054	SENP6	-0.13229564	0.008150887
ENSG00000112715	7422	VEGFA	0.409983392	0.008219119
ENSG00000112739	8899	PRPF4B	-0.063573429	0.198801074
ENSG00000112742	7272	TTK	0.232713363	0.120808494
ENSG00000112759	2030	SLC29A1	0.118883682	0.348279163
ENSG00000112763	11120	BTN2A1	0.262623568	0.000167992
ENSG00000112769	3910	LAMA4	0.201041436	0.348372984
ENSG00000112782	53405	CLIC5	0.310629665	0.123390029
ENSG00000112787	57666	FBRSL1	-0.120714029	0.164946296
ENSG00000112796	59084	ENPP5	-0.012875607	0.91284545
ENSG00000112799	9450	LY86	0.056742215	0.825731537
ENSG00000112812	10279	PRSS16	0.045219582	0.721965238
ENSG00000112818	4224	MEP1A	-0.387443741	0.13734093
ENSG00000112837	9096	TBX18	0.711627764	0.11230915
ENSG00000112852	56133	PCDHB2	-0.173748899	0.446201392
ENSG00000112855	23438	HARS2	-0.016659474	0.757781615
ENSG00000112874	83594	NUDT12	-0.141043575	0.340137745
ENSG00000112877	55722	CEP72	0.237132983	0.054887481
ENSG00000112893	4124	MAN2A1	-0.041257087	0.666101745
ENSG00000112902	9037	SEMA5A	-0.371662794	0.023518277
ENSG00000112936	730	C7	-0.203806169	0.387738999
ENSG00000112964	2690	GHR	-0.547613515	0.031485216
ENSG00000112972	3157	HMGCS1	0.476158473	0.002423399
ENSG00000112977	1611	DAP	0.186077963	0.030585068
ENSG00000112981	8382	NME5	0.247140585	0.167001104
ENSG00000112983	10902	BRD8	0.015591182	0.742670486
ENSG00000112984	10112	KIF20A	0.367243238	0.02596048
ENSG00000112992	23530	NNT	-0.075291424	0.399912018
ENSG00000112996	10884	MRPS30	-0.229016255	0.001236835
ENSG00000113013	3313	HSPA9	-0.119854037	0.070004642
ENSG00000113048	23107	MRPS27	-0.030228428	0.600810626
ENSG00000113068	5201	PFDN1	0.077499123	0.153791163
ENSG00000113070	1839	HBEGF	0.749640628	0.032284121
ENSG00000113083	4015	LOX	0.451235118	0.049802193
ENSG00000113088	3003	GZMK	0.070315506	0.811934971
ENSG00000113108	10307	APBB3	0.16158957	0.295076592
ENSG00000113119	55374	TMCO6	-0.063378452	0.42932937
ENSG00000113140	6678	SPARC	0.661326108	0.007421803
ENSG00000113141	3550	IK	-0.038427868	0.282085861
ENSG00000113161	3156	HMGCR	0.1727402	0.214835367
ENSG00000113194	23197	FAF2	0.036030216	0.461391753
ENSG00000113205	56132	PCDHB3	-0.400458441	0.100370903
ENSG00000113209	26167	PCDHB5	-0.241030825	0.150931772
ENSG00000113212	56129	PCDHB7	-0.000570884	0.99818042
ENSG00000113231	8622	PDE8B	-0.097453575	0.521395212
ENSG00000113240	57396	CLK4	-0.035236046	0.749569195
ENSG00000113248	56121	PCDHB15	-0.05774186	0.785629878
ENSG00000113249	26762	HAVCR1	-0.289565255	0.538593671
ENSG00000113263	3702	ITK	0.208690408	0.403331743
ENSG00000113269	55819	RNF130	0.049921832	0.491084812
ENSG00000113272	54974	THG1L	-0.129730526	0.040703618
ENSG00000113273	411	ARSB	0.096296977	0.388578415
ENSG00000113282	9685	CLINT1	0.14528017	0.077858226
ENSG00000113296	7060	THBS4	0.178083992	0.3756549
ENSG00000113300	57472	CNOT6	-0.080718329	0.153415604
ENSG00000113303	79908	BTNL8	0.110930821	0.657306064
ENSG00000113312	7265	TTC1	-0.082131233	0.083846959
ENSG00000113318	4437	MSH3	-0.055362022	0.50077394
ENSG00000113319	5924	RASGRF2	0.052404058	0.74381286
ENSG00000113328	900	CCNG1	-0.136807234	0.275761257
ENSG00000113356	10622	POLR3G	0.208063023	0.192351064
ENSG00000113360	29102	DROSHA	-0.076755665	0.063710681
ENSG00000113361	1004	CDH6	0.407949019	0.089790289
ENSG00000113368	4001	LMNB1	0.197254586	0.104971472
ENSG00000113369	57561	ARRDC3	0.173520592	0.188893909
ENSG00000113384	64083	GOLPH3	0.004484994	0.938430185
ENSG00000113387	10923	SUB1	0.121351351	0.043704009
ENSG00000113391	83989	FAM172A	-0.132629236	0.087269748
ENSG00000113396	28965	SLC27A6	-0.205251306	0.507154209
ENSG00000113441	4012	LNPEP	-0.149016882	0.215099035
ENSG00000113448	5144	PDE4D	0.041748174	0.639411911
ENSG00000113456	5810	RAD1	-0.040999587	0.398252999
ENSG00000113460	55299	BRIX1	-0.077071109	0.324660651
ENSG00000113492	64902	AGXT2	-3.743999008	0.0000000000000982
ENSG00000113494	5618	PRLR	-0.397368873	0.059476594
ENSG00000113504	10723	SLC12A7	0.038873094	0.668742605
ENSG00000113522	10111	RAD50	-0.135021203	0.060520549
ENSG00000113532	7903	ST8SIA4	0.269599793	0.186226109
ENSG00000113552	10007	GNPDA1	-0.059848802	0.429819367
ENSG00000113555	51294	PCDH12	0.167262547	0.405094922
ENSG00000113558	6500	SKP1	-0.044060164	0.483457144
ENSG00000113569	9631	NUP155	-0.112106535	0.098539748
ENSG00000113575	5515	PPP2CA	0.014466878	0.798276036
ENSG00000113578	2246	FGF1	0.053049881	0.861299619
ENSG00000113580	2908	NR3C1	-0.190423918	0.087065515
ENSG00000113583	56951	C5orf15	0.182304731	0.013802521
ENSG00000113593	23398	PPWD1	0.039770211	0.455160564
ENSG00000113594	3977	LIFR	-0.227161726	0.233004623
ENSG00000113595	373	TRIM23	-0.013385911	0.859073433
ENSG00000113597	80006	TRAPPC13	0.08824113	0.084556361
ENSG00000113615	10802	SEC24A	0.150925923	0.185851492
ENSG00000113621	79770	TXNDC15	0.168642282	0.075476999
ENSG00000113638	23548	TTC33	-0.078504895	0.260832039
ENSG00000113645	23286	WWC1	-0.012189016	0.924919073
ENSG00000113649	10915	TCERG1	-0.076010155	0.151043846
ENSG00000113657	1809	DPYSL3	0.263762261	0.222291152
ENSG00000113658	4090	SMAD5	-0.055624909	0.435588425
ENSG00000113712	1452	CSNK1A1	0.036278718	0.532241537
ENSG00000113716	22993	HMGXB3	0.045638583	0.300339054
ENSG00000113719	57222	ERGIC1	0.004429772	0.959015405
ENSG00000113721	5159	PDGFRB	0.839588931	0.001571121
ENSG00000113722	1044	CDX1	-0.195577857	0.227812758
ENSG00000113732	8992	ATP6V0E1	0.099188667	0.077604061
ENSG00000113734	662	BNIP1	0.031445202	0.669982013
ENSG00000113739	8614	STC2	1.426787865	0.00000664
ENSG00000113742	80315	CPEB4	0.221772367	0.052365891
ENSG00000113749	3274	HRH2	1.479275922	0.0000546
ENSG00000113758	1627	DBN1	0.024065422	0.875862794
ENSG00000113761	23567	ZNF346	-0.04013551	0.472503638
ENSG00000113790	1962	EHHADH	-0.043355439	0.76035515
ENSG00000113805	5067	CNTN3	-0.192049453	0.433806695
ENSG00000113810	10051	SMC4	0.027137632	0.769226187
ENSG00000113812	93973	ACTR8	-0.04504773	0.468654553
ENSG00000113838	55171	TBCCD1	-0.081024157	0.099058437
ENSG00000113845	51300	TIMMDC1	0.043495974	0.413340575
ENSG00000113851	51185	CRBN	-0.108114224	0.105616804
ENSG00000113889	3827	KNG1	-0.362281916	0.307902048
ENSG00000113916	604	BCL6	0.560175083	0.030221436
ENSG00000113924	3081	HGD	0.141472662	0.413304376
ENSG00000113966	84100	ARL6	0.05390097	0.472606541
ENSG00000113971	27031	NPHP3	0.10945068	0.440878992
ENSG00000114013	942	CD86	0.483048323	0.039854692
ENSG00000114019	51421	AMOTL2	0.364398913	0.000356209
ENSG00000114021	56954	NIT2	0.011366704	0.824737955
ENSG00000114023	26355	FAM162A	-0.129686242	0.378982763
ENSG00000114026	4968	OGG1	-0.076232894	0.373097994
ENSG00000114030	3836	KPNA1	-0.042144634	0.466252005
ENSG00000114054	5096	PCCB	0.113264844	0.22426467
ENSG00000114062	7337	UBE3A	-0.077995323	0.162060023
ENSG00000114098	25852	ARMC8	-0.036875924	0.325112974
ENSG00000114107	80321	CEP70	0.044952801	0.700761488
ENSG00000114113	5948	RBP2	-2.296134926	0.0000000352
ENSG00000114115	5947	RBP1	-0.004934093	0.976661866
ENSG00000114120	55186	SLC25A36	-0.211434311	0.030552921
ENSG00000114125	9616	RNF7	0.111333606	0.174649822
ENSG00000114126	7029	TFDP2	-0.108867434	0.311587241
ENSG00000114127	54464	XRN1	0.221646228	0.029752158
ENSG00000114166	8850	KAT2B	0.005945314	0.956883719
ENSG00000114200	590	BCHE	-0.528582232	0.083984037
ENSG00000114209	11235	PDCD10	0.146822013	0.063813501
ENSG00000114248	79782	LRRC31	-0.076784793	0.725324018
ENSG00000114251	7474	WNT5A	1.37924552	0.0000137
ENSG00000114268	5210	PFKFB4	-0.387221417	0.067806177
ENSG00000114270	1294	COL7A1	3.035874468	0.000000000184
ENSG00000114302	5576	PRKAR2A	-0.159905287	0.062523534
ENSG00000114315	3280	HES1	0.005042096	0.972387679
ENSG00000114316	7375	USP4	-0.004970542	0.884694223
ENSG00000114331	23527	ACAP2	-0.011608578	0.875429232
ENSG00000114346	1894	ECT2	0.273319124	0.036414267
ENSG00000114353	2771	GNAI2	0.309623669	0.031718458
ENSG00000114354	10342	TFG	0.121560674	0.195851312
ENSG00000114374	8287	USP9Y	-0.147602993	0.849338383
ENSG00000114374	64595	TTTY15	-0.223385335	0.797540948
ENSG00000114378	3373	HYAL1	0.960789098	0.000062
ENSG00000114383	11334	TUSC2	-0.138014444	0.027951032
ENSG00000114388	10641	NPRL2	-0.010672192	0.834392881
ENSG00000114391	6152	RPL24	-0.10702604	0.09426884
ENSG00000114395	11068	CYB561D2	0.149481381	0.12030177
ENSG00000114405	57415	C3orf14	0.132174389	0.330856617
ENSG00000114416	8087	FXR1	-0.061144012	0.189921435
ENSG00000114423	868	CBLB	0.070118222	0.35924871
ENSG00000114439	56987	BBX	-0.039367705	0.656458801
ENSG00000114446	55081	IFT57	-0.151430997	0.10412521
ENSG00000114450	59345	GNB4	0.375615494	0.087604577
ENSG00000114455	11148	HHLA2	0.036631959	0.859857591
ENSG00000114473	84223	IQCG	0.213093902	0.11276235
ENSG00000114480	2632	GBE1	0.046434608	0.563004886
ENSG00000114491	7372	UMPS	-0.083930569	0.179575686
ENSG00000114503	22916	NCBP2	-0.060964496	0.156693676
ENSG00000114520	8723	SNX4	0.006951919	0.942853801
ENSG00000114529	79669	C3orf52	-0.11523871	0.434326446
ENSG00000114541	23150	FRMD4B	0.026397394	0.808638923
ENSG00000114544	54946	SLC41A3	-0.050828082	0.363180908
ENSG00000114554	5361	PLXNA1	0.285053818	0.03187063
ENSG00000114573	523	ATP6V1A	0.014772452	0.826742781
ENSG00000114626	80325	ABTB1	0.186192442	0.142339557
ENSG00000114631	50512	PODXL2	-0.104910312	0.402320152
ENSG00000114648	23276	KLHL18	-0.006862629	0.908000681
ENSG00000114650	22937	SCAP	-0.115148843	0.137907364
ENSG00000114654	79825	EFCC1	0.087402145	0.633883859
ENSG00000114670	79858	NEK11	0.222879183	0.045685574
ENSG00000114686	11222	MRPL3	-0.043909633	0.5289163
ENSG00000114698	57088	PLSCR4	0.125429991	0.37440021
ENSG00000114735	51409	HEMK1	0.053687622	0.426852821
ENSG00000114737	1154	CISH	0.217217373	0.022585044
ENSG00000114738	7867	MAPKAPK3	0.002576832	0.964253801
ENSG00000114739	93	ACVR2B	-0.222991156	0.04587927
ENSG00000114742	57599	WDR48	-0.065696568	0.249326116
ENSG00000114744	51122	COMMD2	-0.020370317	0.623057657
ENSG00000114745	64689	GORASP1	0.002994645	0.962932879
ENSG00000114767	9136	RRP9	-0.099349705	0.341746726
ENSG00000114770	10057	ABCC5	0.042965773	0.6944478
ENSG00000114771	13	AADAC	-4.090357095	0.0000000000000976
ENSG00000114779	84836	ABHD14B	-0.104547369	0.320478349
ENSG00000114784	10289	EIF1B	-0.089703517	0.158136283
ENSG00000114790	26084	ARHGEF26	-0.567537639	0.000699386
ENSG00000114796	54800	KLHL24	-0.153038151	0.222510176
ENSG00000114805	23007	PLCH1	0.064710529	0.600167482
ENSG00000114812	7433	VIPR1	-0.141319692	0.501860959
ENSG00000114841	25981	DNAH1	-0.044677603	0.760748898
ENSG00000114850	6747	SSR3	0.174842806	0.045640717
ENSG00000114853	92999	ZBTB47	0.23372867	0.146961709
ENSG00000114854	7134	TNNC1	-0.245271211	0.467033613
ENSG00000114857	4820	NKTR	-0.108847178	0.349489323
ENSG00000114859	1181	CLCN2	-0.05222499	0.797925667
ENSG00000114861	27086	FOXP1	-0.167252415	0.022200779
ENSG00000114867	1981	EIF4G1	-0.024011258	0.744799178
ENSG00000114902	28972	SPCS1	0.092434167	0.133751051
ENSG00000114904	6787	NEK4	-0.045610354	0.391599027
ENSG00000114933	54891	INO80D	-0.096157364	0.238833366
ENSG00000114942	1933	EEF1B2	-0.146197607	0.012700293
ENSG00000114948	8745	ADAM23	-0.112422032	0.636785894
ENSG00000114956	1716	DGUOK	0.016566667	0.781144816
ENSG00000114978	55233	MOB1A	0.008047059	0.892453513
ENSG00000114982	55683	KANSL3	-0.060896392	0.11301018
